NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
18799,GPHIN05518,GPHIN,5518,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"To lower the number of people in supermarkets and reduce the risk of coronavirus contagion in the small municipality of Canonica d'Adda in Italy's north, the mayor has decreed that a ban on mixed-sex Shopping.",,,,Media,https://www.urdupoint.com/en/world/italy-commune-bans-mixed-sex-shopping-to-stem-887299.html,,2020-04-08,,2020-04-08,9261
4178,ACAPS_4178,ACAPS,1688,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,Yes,,,"State guidance: All regions at risk (specifically defined) are required to take measures that reduce the spread of the infection, up to full lock-down, including closure of non-essential production and travel restrictions",Not applicable,Introduction / extension of measures,Government,Government,https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2020-02-23;6,,2020-02-23,,2020-03-23,9261
24669,OxCGRT2631,OxCGRT,OXCGRT008819,EURO,Italy,ITA,380,national,,,,H3 - contact tracing - 2,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,Traditional,,,https://web.archive.org/web/20200414022652/https://www.covid19healthsystem.org/countries/italy/livinghit.aspx?Section=1.4%20Monitoring%20and%20surveillance&Type=Section,,,,,,,2020-02-27,,,9261
19142,GPHIN05694,GPHIN,5694,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
15440,GPHIN03334,GPHIN,3334,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,The Italian Prime Minister has warned that already tough restrictions on movement might be tightened further after the northern region of Lombardy asked for all shops to shut and public transport to close.,,,,Media,https://www.jpost.com/Breaking-News/Italy-to-ramp-up-spending-on-coronavirus-further-restrictions-possible-620548,,2020-03-11,,2020-03-11,9261
24704,OxCGRT2666,OxCGRT,OXCGRT008859,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,https://web.archive.org/web/20200412152903/http://www.salute.gov.it/portale/nuovocoronavirus/,,,,,,,2020-04-07,,,9261
13294,GPHIN01659,GPHIN,1659,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The Italian authorities set up roadblocks, called off soccer matches and shuttered sites including the famed La Scala opera house",,,,Media,https://www.haaretz.com/middle-east-news/uae-bans-citizens-from-travelling-to-iran-as-coronavirus-spreads-across-middle-east-1.8584720,,2020-02-24,,2020-02-24,9261
13641,GPHIN01894,GPHIN,1894,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Catholic churches in many cities in the north of Italy — such as in Bologna, Turin, and Venice — have suspended their Ash Wednesday services. Some of them are offering masses online or through local television.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-26-20-intl-hnk/index.html,,2020-02-26,,2020-02-26,9261
29082,CSHVienna_1475,CSHVienna,1475,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Enhance communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,Communication on Facebook. The health minister writes on Facebook to follow the guidelines of the health institutions,,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5462,,2020-03-01,,2020-03-01,9261
9879,CDC_ITF_793,CDC_ITF,CDC-ITF-IT-00006,EURO,Italy,ITA,380,national,,,Passenger screening,Entry screening,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,NA,,Impose,,,,,,,2020-03-20,9261
29095,CSHVienna_1486,CSHVienna,1486,EURO,Italy,ITA,380,national,,Social distancing,Measures for special populations,Measures to limit contact to the elderly,4.4.2,Social and physical distancing measures,Special populations,Protecting populations in closed settings,,,,. Decree of the President of the Council of Ministers 04 March 2020,,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73532,,2020-03-05,,2020-03-05,9261
4232,ACAPS_4232,ACAPS,6139,EURO,Italy,ITA,380,other,Florence,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,No,,,Development of online platform to ease the applications for business continuity,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/coronavirus-semplificata-firenze-procedura-comunicazioni-imprese,,2020-04-16,,2020-04-18,9261
29087,CSHVienna_1480,CSHVienna,1480,EURO,Italy,ITA,380,national,,Risk communication,Actively communicate with stakeholders,Promote hygiene measures and social distancing,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,". Public administrations, also given the emergency related to Coronavirus, are invited to encourage smart working and if there are not enough computers or in any case there is ""unavailability or insufficiency of equipment"" then the employee ""who makes himself available"" can also use ""own devices"" such as pc or tablet.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4152,,2020-03-04,,2020-03-04,9261
9882,CDC_ITF_796,CDC_ITF,CDC-ITF-IT-00009,EURO,Italy,ITA,380,other,Subnational/regional only,,Academic closures,All schools and universities,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Schools and universities closed in at-risk provinces. NA,,Impose,,,Summary of Measures Taken Against the Spread of C-19 (3/12 document),,2020-03-01,,2020-04-03,9261
13295,GPHIN01659,GPHIN,1659,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Italian authorities set up roadblocks, called off soccer matches and shuttered sites including the famed La Scala opera house",,,,Media,https://www.haaretz.com/middle-east-news/uae-bans-citizens-from-travelling-to-iran-as-coronavirus-spreads-across-middle-east-1.8584720,,2020-02-24,,2020-02-24,9261
20288,GPHIN06326,GPHIN,6326,EURO,Italy,ITA,380,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Italy said it will use a mobile application to track the contacts of people who have tested positive for COVID-19. The app named Immuni has been developed by Milan-based software house Bending Spoons in partnership with Lombardy’s Medical Center Santagostino and marketing company Jakala. It will also alert with a message whoever has come in contact with an infected person, reducing the risk of further spread of the virus. Announcing the move, Special Commissioner for Emergency Domenico Arcuri said the app was given free of cost to the government by the software house.",,,,Media,,,2020-04-17,,2020-04-17,9261
24659,OxCGRT2621,OxCGRT,OXCGRT008792,EURO,Italy,ITA,380,national,,,,H2 - testing policy -1,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Specific symptoms,,,"First two ppl test positive in Italy, both Chinese tourists - were symptomatic and met deemed eligible for testing hence indicating the country had commenced testing symptomatic and eligible patients. https://www.corriere.it/cronache/20_gennaio_30/coronavirus-italia-corona-9d6dc436-4343-11ea-bdc8-faf1f56f19b7.shtml",,,,,,,2020-01-31,,,9261
16486,GPHIN04114,GPHIN,4114,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"1. Passengers traveling as tourists are not allowed to enter via airports in the Lombardy region and the provinces of Alessandria, Asti, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano-Cusio-Ossola and Vercelli.
2. Passengers traveling on business, for health reasons, in an emergency or if they are residents are allowed to enter Italy via airports in the Lombardy region and the provinces of Alessandria, Asti, Modena, Novara, Padova, Parma, Pesaro and Urbino, Piacenza, Reggio Emilia, Rimini, Treviso-Venice, Verbano-Cusio-Ossola and Vercelli.
3. Passengers must inform their arrival to the regional Department of Prevention; and 
   - are subject to health surveillance and isolation for 14 days; and 
   - must submit a declaration that they entered Italy for proven working requirements for a maximum of 72 hours or for a justified extension for specific needs for additional 48 hours.",,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-23,,2020-03-23,9261
24705,OxCGRT2667,OxCGRT,OXCGRT008859,EURO,Italy,ITA,380,national,,,,H2 - testing policy -2,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Any symptoms,,,Source: https://web.archive.org/web/20200412202405/https://www.covid19healthsystem.org/countries/italy/livinghit.aspx?Section=1.5%20Testing&Type=Section,,,,,,,2020-04-07,,,9261
4158,ACAPS_4158,ACAPS,763,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,"Parental supports, economic help for SMEs",Not applicable,Introduction / extension of measures,Government of Italy,Government,http://www.governo.it/it/articolo/comunicato-stampa-del-consiglio-dei-ministri-n-37/14324,,2020-03-17,,2020-03-17,9261
16686,GPHIN04277,GPHIN,4277,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Italian specialists have helped draw up new guidance on the care of critically ill patients with Covid-19 infection.
The guidance was released yesterday by the European Society of Intensive Care Medicine.",,,,Media,,,2020-03-25,,2020-03-25,9261
9881,CDC_ITF_795,CDC_ITF,CDC-ITF-IT-00008,EURO,Italy,ITA,380,national,,,Traveler isolation/quarantine,,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,NA,,Impose,,,,,,,2020-03-20,9261
21427,IHR_252,IHR,176,EURO,Italy,ITA,380,national,,International Travel,,general_req,8.5,Other measures,,,,,,,,,,,,,2020-03-13,,,9261
15513,GPHIN03400,GPHIN,3400,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Italy ordered the nationwide closure of all restaurants and bars, along with most stores, as it raced to contain the worst coronavirus outbreak outside China.
All shops in the country must stay closed from 12 March, except for food stores and pharmacies. Restaurants and bars, which have been under a 6 p.m. curfew, must also close. The forced closures extend to all activities where workers have contact with clients, including hairdressers and beauticians.",,,,Media,https://www.wsj.com/articles/italy-hardens-nationwide-quarantine-11583962093,,2020-03-11,,2020-03-11,9261
15138,GPHIN03103,GPHIN,3103,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 9 March, Italy expanded its COVID-19 lockdown to include the whole country, affecting about 60 million people, as the WHO said the threat of a pandemic from the COVID-19 virus is very real, signaling a tone of increased urgency on 9 March.
Italy's announcement marks the first time a whole country has been placed on lockdown and comes on the heels of 1,797 new cases reported on 9 March and quickly rising numbers in other European countries. Over the weekend, Italian officials had announced a lockdown for Lombardy region and 14 provinces in other regions. In announcing measures that take effect on 10 March.",,,,Media,,,2020-03-09,,2020-03-09,9261
